Label, Text
1,"'Because' is a word to the whys."
1,"Bear fights can often turn grizzly."
1,"Bakers earn the majority of their income in the morning, they earn most of their dough at yeast by a leaven o'clock."
1,"A thousand dogs were stolen from a pet shop on Saturday. Police say they have no leads."
1,"At first I thought the yoga instructor was lying, then I realized she was just stretching the truth."
1,"A railroad engineer must be sure not to lose his train of thought or he might go down the wrong track."
1,"An undertaker can be one of your best friends, he is always the last one to let you down."
1,"An artist with the military kept drawing enemy fire."
1,"A man was found dead in a vat of falafel condiment. Police are treating it as a hummuscide."
1,"A man walked into a bar with a lump of asphalt under one arm and said to the bartender - A whisky please, and one for the road."
1,"A man at the watchmakers convention made a motion, but it died for lack of a second."
1,"A lot of money is tainted. It taint yours and it taint mine."
1,"A lawyer-turned-cook is a sue chef."
1,"A good baker will rise to the occasion, it's the yeast he can do."
1,"After the transvestite escaped from prison the only thing the police could tell the press was that she was still a broad."
1,"After Junior swallowed the watch he had to wait to pass the time."
1,"After hours of waiting for the bowling alley to open, we finally got the ball rolling."
1,"After dating the goalie on the local team for a while, she realized he was a real keeper."
1,"After a cold winter, will deciduous trees be releaved?"
1,"A fisherman tried boxing, but he only threw hooks."
1,"Advertisement: 'New study on obesity looks for larger test group.'"
1,"A doctor who became a bartender was always giving out shots!"
1,"A cosmetic surgeon knows how to raise a few eyebrows."
1,"A chiropractor's patients must crack under pressure."
1,"You should never take rocks for granite."
1,"You should never drink beyond the pint of no return."
1,"Yesterday I was on the computer, I couldn't find the Esc and I lost Ctrl."
1,"Why not take a break in the south of France? You've nothing Toulouse."
1,"Why did the proton blush? It was positively attracted to the electron."
1,"While in Mexico, the chinese diplomat got a ticket for going the Wong way on the Juan Way street."
1,"When the wino suspected his muscatel was watered down, he needed more proof."
1,"When the wheel was invented, it caused a revolution."
1,"When the prisoner was told by his lawyer that he had gotten a stay of execution, he smiled and said, 'Well, no noose is good noose.'"
1,"When the Nomadic tree senses danger it packs up its trunk and leaves."
1,"When the man was shot with a BB gun the case ended up in a pellet court."
1,"When the drummer moved back in next door there were many repercussions."
1,"When I'm feeling tired at work I just use my smart phone to download a nap."
1,"When I learned what the gun lobby was doing, I went ballistic!"
1,"When his wife demanded that he give up polo, he decided to chukker."
1,"When Caesar entered the Senate all hail broke loose."
1,"When asked about rumors that he owned a bakery, Shakespeare replied, 'It's much a-dough about muffin.'"
1,"What was the leader of Russia's favourite food? Czardines!"
1,"What do you put in an urban garden to watch over your beets? A metrognome."
1,"What do you call the garden police? Lawn and Order."
1,"What do you call a musician who steals sheet music? A clef-to maniac."
1,"What did the guy say, who needed the restroom, when he found someone blocking him? 'Urine my way'."
1,"We almost got creamed by a milk truck. I was udderly terrified."
1,"Waiters are good at multiplication because they know their tables."
1,"Two podiatrists became arch rivals."
1,"Two fonts, Arial and Calibri, were in the midst of a bad breakup. Calibri said, 'I'm sorry, you're personality is too bold.' Arial responded, 'You're just not my type...'"
1,"Two banks with different rates have a conflict of interest."
1,"Tried some bear stew. It was a little grizzly."
1,"To termites, a group of dead trees is an arbor eat'um."
1,"Those who steal trains must have a loco-motive."
1,"Those who do not want to be counted have taken leave of their census."
1,"Those who defy the agent of death will face Grim Reaper-cussions."
1,"They served lunch at the auto repair shop, but I didn't eat it. It was full of carbs."
1,"The young man quit dating the telephone operator because he felt disconnected. Besides, she had too many hangups."
1,"The two pianists had a good marriage. They always were in a chord."
1,"The topiary artist invested all his money in shears and hedge funds."
1,"There was a contest on a slippery rock slope. I won in a landslide."
1,"The race dogs got a bad case of the fleas - they had to be scratched."
1,"The queen's favourite chef was knighted Sir Loin."
1,"The President of the Ennui Club was chairman of the bored."
1,"The orthopaedist slipped outside for a break."
1,"The novice executioner couldn't get the hang of it."
1,"The mechanic at the transmission shop seemed a little shifty."
1,"The lumber company downsized. They got rid of the deadwood."
1,"The international jewel thieves were hard to catch because they had a good ring leader."
1,"The inept psychic attempted clairvoyance but just couldn't get intuit."
1,"The hairless goat wished that it had mohair."
1,"The fertiliser business is a growing industry."
1,"The dictator was really upset about the neckwear he had received as a gift.  What a tie rant."
1,"The dentist put braces on his patient as a stop-gap measure."
1,"The cost of the space program is astronomical."
1,"The circus performer pulled his trapezius muscles and now he is flying high on pain meds."
1,"The chicken knew the first leg of his trip would take him to Buffalo. From there he would wing it."
1,"The chef took some cheese and made some grate things."
1,"The cat took up computer lessons in hopes of mastering its grip on a mouse."
1,"The British cannibal enjoyed snacking on fish and chaps."
1,"The artist's favorite swimming technique was the brushstroke."
1,"The apple crossed the street because he wanted to get to the other cider the road."
1,"The aluminum foiled my plans."
1,"The accountant enjoyed the job, figuratively speaking."
1,"That's a cool chair. Yeah, I know, it rocks."
1,"Switching from alcohol to drugs is bad because you'll be high and dry."
1,"So my mate swallowed a typewriter. Now he's suffering from irritable vowel syndrome."
1,"Some planes are so cramped that passengers suffer jet leg."
1,"Some people take beautiful pictures and cut them into pieces. That's a puzzle to me."
1,"Some moss took a lichen to a tree."
1,"Scarecrows are always garden their patch."
1,"Qwertyus, god of keyboards, is a character from geek mythology."
1,"Psychiatrists and rectal doctors deal with odds and ends."
1,"Pre-arranged marriages pre-pair people for the future."
